"UNITID","Students","Demographic"
139630,500,"women"
139658,6296,"men"
139658,9893,"women"
139700,2220,"men"
139700,4240,"women"
139719,1018,"men"
139719,1998,"women"
139746,21,"men"
139746,50,"women"
139755,39576,"men"
139755,18376,"women"
139764,1353,"men"
139764,2912,"women"
139861,2640,"men"
139861,5145,"women"
139931,12294,"men"
139931,18127,"women"
139940,15923,"men"
139940,24924,"women"
139959,19005,"men"
139959,26908,"women"
139968,1290,"men"
139968,2424,"women"
139986,2558,"men"
139986,6161,"women"
139995,424,"men"
139995,621,"women"
140003,44,"men"
140003,244,"women"
140012,5370,"men"
140012,8052,"women"
140146,46,"men"
140146,23,"women"
140234,397,"men"
140234,395,"women"
140243,3337,"men"
140243,4984,"women"
140252,1546,"men"
140252,1615,"women"
140331,5849,"men"
140331,8022,"women"
140340,168,"men"
140340,794,"women"
140447,3353,"men"
140447,6770,"women"
140553,2931,"men"
140553,3,"women"
140562,358,"men"
140562,701,"women"
140571,210,"men"
140571,242,"women"
140678,1477,"men"
140678,2161,"women"
140696,713,"men"
140696,1975,"women"
140720,160,"men"
140720,219,"women"
140818,590,"men"
140818,1676,"women"
140827,41,"men"
140827,63,"women"
140872,678,"men"
140872,614,"women"
140942,2219,"men"
140942,3383,"women"
140951,5821,"men"
140951,13687,"women"
140960,1271,"men"
140960,2217,"women"
140988,771,"men"
140988,952,"women"
141006,1266,"men"
141006,1413,"women"
141060,313,"men"
141060,3726,"women"
141167,658,"men"
141167,1186,"women"
141185,1240,"men"
141185,2105,"women"
141237,1407,"men"
141237,1686,"women"
141255,2272,"men"
141255,4344,"women"
141264,3842,"men"
141264,8501,"women"
141325,256,"men"
141325,843,"women"
141334,4921,"men"
141334,10941,"women"
141361,658,"men"
141361,1048,"women"
141486,884,"men"
141486,2283,"women"
141565,1165,"men"
141565,2129,"women"
141574,8586,"men"
141574,13353,"women"
141608,69,"men"
141608,50,"women"
141644,2328,"men"
141644,4083,"women"
141680,2226,"men"
141680,2422,"women"
141796,3165,"men"
141796,5975,"women"
141802,633,"men"
141802,1099,"women"
141811,3762,"men"
141811,5972,"women"
141839,1209,"men"
141839,2507,"women"
141981,1313,"men"
141981,2494,"women"
141990,1491,"men"
141990,2845,"women"
142054,146,"men"
142054,594,"women"
142090,56,"men"
142090,55,"women"
142115,13645,"men"
142115,19364,"women"
142179,1486,"men"
142179,2277,"women"
142276,6136,"men"
142276,9113,"women"
142285,6891,"men"
142285,7399,"women"
142294,553,"men"
142294,563,"women"
142328,1619,"men"
142328,2969,"women"
142407,13,"men"
142407,122,"women"
142443,1933,"men"
142443,3121,"women"
142461,4383,"men"
142461,5854,"women"
142489,7,"men"
142489,105,"women"
142522,27008,"men"
142522,31548,"women"
142559,6611,"men"
142559,9594,"women"
142832,356,"men"
142832,1527,"women"
142957,8,"men"
142957,10,"women"
143048,912,"men"
143048,2685,"women"
143084,1178,"men"
143084,1378,"women"
143118,1933,"men"
143118,5138,"women"
143215,6981,"men"
143215,8100,"women"
143233,46,"men"
143233,52,"women"
143279,2490,"men"
143279,3582,"women"
143288,204,"men"
143288,309,"women"
143297,16,"men"
143297,214,"women"
143358,2502,"men"
143358,3101,"women"
143376,9,"men"
143376,274,"women"
143464,0,"men"
143464,120,"women"
143473,3,"men"
143473,47,"women"
143491,3,"men"
143491,91,"women"
143552,2,"men"
143552,48,"women"
143613,795,"men"
143613,1513,"women"
143659,145,"men"
143659,86,"women"
143853,954,"men"
143853,1951,"women"
143978,255,"men"
143978,1059,"women"
144005,862,"men"
144005,1992,"women"
144014,138,"men"
144014,165,"women"
144050,11459,"men"
144050,9686,"women"
144157,2009,"men"
144157,2478,"women"
144166,3283,"men"
144166,8733,"women"
144175,2038,"men"
144175,2549,"women"
144184,4737,"men"
144184,5982,"women"
144193,4690,"men"
144193,5096,"women"
144209,3483,"men"
144209,4963,"women"
144218,5455,"men"
144218,6547,"women"
144281,2662,"men"
144281,4226,"women"
144351,2471,"men"
144351,4315,"women"
144564,1530,"men"
144564,1744,"women"
144573,9,"men"
144573,299,"women"
144740,11007,"men"
144740,13426,"women"
144795,179,"men"
144795,539,"women"
144865,19048,"men"
144865,22491,"women"
144883,336,"men"
144883,295,"women"
144892,4628,"men"
144892,6106,"women"
144944,6862,"men"
144944,8298,"women"
144962,1661,"men"
144962,2769,"women"
144971,288,"men"
144971,270,"women"
145099,36,"men"
145099,395,"women"
145239,78,"men"
145239,310,"women"
145275,152,"men"
145275,194,"women"
145309,22,"men"
145309,34,"women"
145336,1938,"men"
145336,3332,"women"
145354,3,"men"
145354,37,"women"
145372,640,"men"
145372,698,"women"
145406,13,"men"
145406,878,"women"
145424,2,"men"
145424,82,"women"
145433,2,"men"
145433,187,"women"
145497,71,"men"
145497,157,"women"
145521,1319,"men"
145521,1712,"women"
145558,878,"men"
145558,1322,"women"
145600,16176,"men"
145600,20317,"women"
145619,1778,"men"
145619,2190,"women"
145628,139,"men"
145628,397,"women"
145637,34159,"men"
145637,28638,"women"
145646,836,"men"
145646,785,"women"
145682,4164,"men"
145682,6415,"women"
145691,484,"men"
145691,581,"women"
145707,11069,"men"
145707,4960,"women"
145725,6703,"men"
145725,3852,"women"
145813,9764,"men"
145813,13128,"women"
145831,1759,"men"
145831,2272,"women"
145886,24,"men"
145886,99,"women"
146205,2132,"men"
146205,3168,"women"
146278,1024,"men"
146278,1605,"women"
146296,9093,"men"
146296,11490,"women"
146339,680,"men"
146339,551,"women"
146348,1613,"men"
146348,2327,"women"
146366,2478,"men"
146366,3263,"women"
146418,1573,"men"
146418,2299,"women"
146427,497,"men"
146427,537,"women"
146454,1,"men"
146454,79,"women"
146472,10040,"men"
146472,12259,"women"
146481,856,"men"
146481,1128,"women"
146490,133,"men"
146490,191,"women"
146506,5351,"men"
146506,3394,"women"
146533,14,"men"
146533,81,"women"
146603,2505,"men"
146603,3184,"women"
146612,4126,"men"
146612,4270,"women"
146685,3846,"men"
146685,5851,"women"
146700,1506,"men"
146700,628,"women"
146719,6158,"men"
146719,13065,"women"
146728,67,"men"
146728,76,"women"
146755,25,"men"
146755,129,"women"
146807,6,"men"
146807,62,"women"
146816,37,"men"
146816,549,"women"
146977,89,"men"
146977,53,"women"
147004,5991,"men"
147004,7312,"women"
147013,1066,"men"
147013,1444,"women"
147031,31,"men"
147031,48,"women"
147129,47,"men"
147129,509,"women"
147244,837,"men"
147244,1076,"women"
147341,398,"men"
147341,360,"women"
147369,1403,"men"
147369,1211,"women"
147378,8800,"men"
147378,9156,"women"
147396,55,"men"
147396,5,"women"
147411,2532,"men"
147411,3347,"women"
147536,3055,"men"
147536,9752,"women"
147590,234,"men"
147590,388,"women"
147642,6,"men"
147642,66,"women"
147660,1419,"men"
147660,1745,"women"
147679,1246,"men"
147679,1799,"women"
147697,183,"men"
147697,132,"women"
147703,7913,"men"
147703,9446,"women"
147767,12167,"men"
147767,14680,"women"
147776,2845,"men"
147776,4117,"women"
147800,8495,"men"
147800,8972,"women"
147819,0,"men"
147819,81,"women"
147828,1468,"men"
147828,2260,"women"
147916,4505,"men"
147916,5128,"women"
148007,2736,"men"
148007,3646,"women"
148016,221,"men"
148016,158,"women"
148098,2,"men"
148098,71,"women"
148131,777,"men"
148131,683,"women"
148256,1663,"men"
148256,1765,"women"
148292,1448,"men"
148292,2256,"women"
148380,4160,"men"
148380,5120,"women"
148405,636,"men"
148405,874,"women"
148487,1793,"men"
148487,2931,"women"
148496,1134,"men"
148496,3085,"women"
148511,752,"men"
148511,2587,"women"
148575,88,"men"
148575,582,"women"
148584,1357,"men"
148584,3817,"women"
148593,9,"men"
148593,85,"women"
148627,1408,"men"
148627,2447,"women"
148654,2834,"men"
148654,3000,"women"
148672,1074,"men"
148672,1478,"women"
148821,1021,"men"
148821,1777,"women"
148876,155,"men"
148876,886,"women"
148885,198,"men"
148885,36,"women"
148937,1513,"men"
148937,1762,"women"
148982,49,"men"
148982,71,"women"
148991,556,"men"
148991,1143,"women"
149028,27,"men"
149028,276,"women"
149204,2,"men"
149204,82,"women"
149222,6129,"men"
149222,6616,"women"
149231,6005,"men"
149231,8117,"women"
149310,179,"men"
149310,92,"women"
149329,90,"men"
149329,0,"women"
149365,3294,"men"
149365,4643,"women"
149505,400,"men"
149505,515,"women"
149514,771,"men"
149514,415,"women"
149532,8268,"men"
149532,8240,"women"
149550,22,"men"
149550,223,"women"
149639,419,"men"
149639,596,"women"
149727,6900,"men"
149727,8514,"women"
149772,3455,"men"
149772,4758,"women"
149781,1422,"men"
149781,1832,"women"
149842,10085,"men"
149842,12819,"women"
150066,762,"men"
150066,802,"women"
150136,8076,"men"
150136,15562,"women"
150145,587,"men"
150145,805,"women"
150163,2467,"men"
150163,3998,"women"
150172,479,"men"
150172,284,"women"
150215,64,"men"
150215,132,"women"
150251,10,"men"
150251,265,"women"
150288,281,"men"
150288,41,"women"
150303,5,"men"
150303,566,"women"
150400,928,"men"
150400,907,"women"
150428,1,"men"
150428,47,"women"
150455,387,"men"
150455,433,"women"
150534,938,"men"
150534,1557,"women"
150604,514,"men"
150604,486,"women"
150668,314,"men"
150668,548,"women"
150677,1045,"men"
150677,1404,"women"
150756,578,"men"
150756,644,"women"
150765,1,"men"
150765,157,"women"
150774,390,"men"
150774,231,"women"
150853,2,"men"
150853,293,"women"
150941,676,"men"
150941,1040,"women"
150987,83329,"men"
150987,95574,"women"
151102,4894,"men"
151102,5117,"women"
151111,11352,"men"
151111,17711,"women"
151263,2018,"men"
151263,4118,"women"
151290,2026,"men"
151290,1431,"women"
151306,4264,"men"
151306,6847,"women"
151324,4013,"men"
151324,5489,"women"
151333,2185,"men"
151333,3533,"women"
151342,2962,"men"
151342,5087,"women"
151351,30786,"men"
151351,31915,"women"
151360,1819,"men"
151360,3914,"women"
151379,2206,"men"
151379,3727,"women"
151388,1845,"men"
151388,3411,"women"
151467,11,"men"
151467,239,"women"
151564,1,"men"
151564,56,"women"
151607,1,"men"
151607,147,"women"
151661,1436,"men"
151661,316,"women"
151777,584,"men"
151777,668,"women"
151786,1664,"men"
151786,3032,"women"
151801,874,"men"
151801,1415,"women"
151810,82,"men"
151810,216,"women"
151865,92,"men"
151865,73,"women"
151962,127,"men"
151962,345,"women"
152044,55,"men"
152044,55,"women"
152080,7181,"men"
152080,6494,"women"
152099,473,"men"
152099,307,"women"
152150,1,"men"
152150,89,"women"
152275,72,"men"
152275,116,"women"
152309,46,"men"
152309,92,"women"
152318,1787,"men"
152318,571,"women"
152336,647,"men"
152336,1465,"women"
152381,344,"men"
152381,1070,"women"
152390,22,"men"
152390,1581,"women"
152451,212,"men"
152451,49,"women"
152497,14,"men"
152497,155,"women"
152530,1222,"men"
152530,1449,"women"
152567,2488,"men"
152567,2546,"women"
152600,1342,"men"
152600,1771,"women"
152628,1,"men"
152628,57,"women"
152637,10715,"men"
152637,10511,"women"
152673,852,"men"
152673,0,"women"
152798,70,"men"
152798,545,"women"
152992,475,"men"
152992,650,"women"
153001,702,"men"
153001,1815,"women"
153074,5,"men"
153074,241,"women"
153083,6,"men"
153083,166,"women"
153108,650,"men"
153108,585,"women"
153126,536,"men"
153126,540,"women"
153144,645,"men"
153144,681,"women"
153162,609,"men"
153162,533,"women"
153214,16165,"men"
153214,19298,"women"
153241,33,"men"
153241,41,"women"
153250,971,"men"
153250,1113,"women"
153269,1850,"men"
153269,3149,"women"
153278,1158,"men"
153278,929,"women"
153296,384,"men"
153296,457,"women"
153302,114,"men"
153302,123,"women"
153311,4584,"men"
153311,6602,"women"
153320,392,"men"
153320,355,"women"
153366,637,"men"
153366,721,"women"
153375,886,"men"
153375,1184,"women"
153384,829,"men"
153384,969,"women"
153427,53,"men"
153427,54,"women"
153445,2653,"men"
153445,3810,"women"
153463,5,"men"
153463,27,"women"
153472,1839,"men"
153472,2103,"women"
153524,2616,"men"
153524,3121,"women"
153533,1173,"men"
153533,1212,"women"
153542,1,"men"
153542,15,"women"
153597,2,"men"
153597,143,"women"
153603,17496,"men"
153603,14637,"women"
153630,4385,"men"
153630,4630,"women"
153658,14604,"men"
153658,18260,"women"
153737,7425,"men"
153737,9654,"women"
153746,1,"men"
153746,68,"women"
153764,6,"men"
153764,181,"women"
153773,6,"men"
153773,89,"women"
153782,4,"men"
153782,28,"women"
153825,751,"men"
153825,577,"women"
153834,690,"men"
153834,798,"women"
153861,1577,"men"
153861,1895,"women"
153922,902,"men"
153922,1306,"women"
153977,173,"men"
153977,1107,"women"
154004,841,"men"
154004,1823,"women"
154013,596,"men"
154013,1069,"women"
154022,18355,"men"
154022,28570,"women"
154059,1423,"men"
154059,1894,"women"
154095,3709,"men"
154095,6594,"women"
154101,780,"men"
154101,1337,"women"
154110,2246,"men"
154110,3325,"women"
154129,1033,"men"
154129,1622,"women"
154156,742,"men"
154156,925,"women"
154174,1425,"men"
154174,1138,"women"
154208,4,"men"
154208,245,"women"
154235,1196,"men"
154235,1692,"women"
154262,15,"men"
154262,213,"women"
154332,7,"men"
154332,207,"women"
154350,589,"men"
154350,677,"women"
154378,1533,"men"
154378,2347,"women"
154396,753,"men"
154396,1252,"women"
154448,7,"men"
154448,186,"women"
154457,1,"men"
154457,71,"women"
154466,3,"men"
154466,73,"women"
154493,2260,"men"
154493,3299,"women"
154518,2316,"men"
154518,1426,"women"
154527,776,"men"
154527,730,"women"
154536,75,"men"
154536,101,"women"
154545,90,"men"
154545,39,"women"
154572,2689,"men"
154572,4382,"women"
154590,855,"men"
154590,822,"women"
154642,976,"men"
154642,1731,"women"
154688,1028,"men"
154688,1622,"women"
154697,5341,"men"
154697,5601,"women"
154712,1412,"men"
154712,1487,"women"
154721,396,"men"
154721,293,"women"
154749,279,"men"
154749,236,"women"
154800,3534,"men"
154800,5664,"women"
154855,292,"men"
154855,289,"women"
154907,909,"men"
154907,1461,"women"
154925,1061,"men"
154925,723,"women"
154934,809,"men"
154934,1409,"women"
154952,1302,"men"
154952,2048,"women"
154998,1112,"men"
154998,1183,"women"
155007,117,"men"
155007,403,"women"
155025,1936,"men"
155025,3950,"women"
155052,1661,"men"
155052,1151,"women"
155061,6566,"men"
155061,10356,"women"
155070,128,"men"
155070,105,"women"
155089,1398,"men"
155089,2206,"women"
155098,923,"men"
155098,1023,"women"
155104,1118,"men"
155104,1473,"women"
155140,465,"men"
155140,612,"women"
155159,2,"men"
155159,128,"women"
155177,149,"men"
155177,182,"women"
155186,1514,"men"
155186,2083,"women"
155195,3325,"men"
155195,4219,"women"
155201,547,"men"
155201,553,"women"
155210,11533,"men"
155210,13684,"women"
155283,83,"men"
155283,869,"women"
155292,2803,"men"
155292,3818,"women"
155308,136,"men"
155308,69,"women"
155317,14089,"men"
155317,16796,"women"
155335,1535,"men"
155335,2477,"women"
155353,111,"men"
155353,35,"women"
155399,10179,"men"
155399,11927,"women"
155414,625,"men"
155414,436,"women"
155423,993,"men"
155423,646,"women"
155450,642,"men"
155450,1292,"women"
155487,705,"men"
155487,529,"women"
155496,80,"men"
155496,74,"women"
155511,559,"men"
155511,270,"women"
155520,733,"men"
155520,1055,"women"
155566,836,"men"
155566,1471,"women"
155593,760,"men"
155593,545,"women"
155618,523,"men"
155618,258,"women"
155627,694,"men"
155627,421,"women"
155636,187,"men"
155636,425,"women"
155681,3188,"men"
155681,3628,"women"
155715,826,"men"
155715,1121,"women"
155812,776,"men"
155812,921,"women"
155830,641,"men"
155830,874,"women"
155858,911,"men"
155858,1503,"women"
155900,1057,"men"
155900,523,"women"
155937,474,"men"
155937,334,"women"
155973,433,"men"
155973,379,"women"
156082,2335,"men"
156082,4182,"women"
156107,4470,"men"
156107,4397,"women"
156125,8270,"men"
156125,11013,"women"
156134,781,"men"
156134,937,"women"
156189,297,"men"
156189,286,"women"
156213,869,"men"
156213,1307,"women"
156222,1184,"men"
156222,787,"women"
156231,1322,"men"
156231,2251,"women"
156286,1307,"men"
156286,2074,"women"
156295,621,"men"
156295,884,"women"
156310,6,"men"
156310,441,"women"
156338,2719,"men"
156338,4203,"women"
156356,327,"men"
156356,452,"women"
156365,7578,"men"
156365,8037,"women"
156392,6774,"men"
156392,9937,"women"
156408,657,"men"
156408,718,"women"
156417,180,"men"
156417,29,"women"
156426,16,"men"
156426,254,"women"
156471,762,"men"
156471,6294,"women"
156541,11849,"men"
156541,14889,"women"
156620,6818,"men"
156620,10789,"women"
156648,3731,"men"
156648,5158,"women"
156727,212,"men"
156727,3271,"women"
156745,724,"men"
156745,854,"women"
156754,2,"men"
156754,62,"women"
156790,2019,"men"
156790,2147,"women"
156842,13,"men"
156842,337,"women"
156851,530,"men"
156851,1419,"women"
156860,1049,"men"
156860,1883,"women"
156921,7629,"men"
156921,10070,"women"
156967,9,"men"
156967,254,"women"
157021,96,"men"
157021,315,"women"
157030,60,"men"
157030,44,"women"
157058,902,"men"
157058,1213,"women"
157076,456,"men"
157076,472,"women"
157085,13969,"men"
157085,21247,"women"
157100,368,"men"
157100,224,"women"
157207,52,"men"
157207,57,"women"
157216,2878,"men"
157216,2313,"women"
157289,11479,"men"
157289,14846,"women"
157298,28,"men"
157298,68,"women"
157304,2884,"men"
157304,2579,"women"
157331,2068,"men"
157331,3140,"women"
157377,841,"men"
157377,1402,"women"
157386,3639,"men"
157386,5919,"women"
157401,4369,"men"
157401,7518,"women"
157438,2710,"men"
157438,3610,"women"
157447,6694,"men"
157447,11806,"women"
157483,2757,"men"
157483,3836,"women"
157535,1273,"men"
157535,1688,"women"
157553,1311,"men"
157553,2054,"women"
157614,5,"men"
157614,140,"women"
157650,10,"men"
157650,274,"women"
157669,6,"men"
157669,186,"women"
157678,6,"men"
157678,200,"women"
157711,2871,"men"
157711,4607,"women"
157739,1753,"men"
157739,2377,"women"
157748,4390,"men"
157748,1243,"women"
157757,594,"men"
157757,1332,"women"
157793,1116,"men"
157793,2866,"women"
157809,1090,"men"
157809,1273,"women"
157818,448,"men"
157818,581,"women"
157863,824,"men"
157863,570,"women"
157951,7494,"men"
157951,12484,"women"
158088,774,"men"
158088,788,"women"
158246,79,"men"
158246,232,"women"
158325,20,"men"
158325,179,"women"
158431,2874,"men"
158431,5721,"women"
158477,347,"men"
158477,343,"women"
158538,2,"men"
158538,74,"women"
158617,295,"men"
158617,548,"women"
158662,5778,"men"
158662,12306,"women"
158778,0,"men"
158778,117,"women"
158787,2,"men"
158787,103,"women"
158802,315,"men"
158802,887,"women"
158884,1447,"men"
158884,2458,"women"
159009,2049,"men"
159009,3784,"women"
159027,2,"men"
159027,179,"women"
159197,679,"men"
159197,119,"women"
159328,1,"men"
159328,146,"women"
