"UNITID","Students","Demographic"
443696,17,"Men"
443696,38,"Women"
443702,33,"Men"
443702,47,"Women"
443766,366,"Men"
443766,1599,"Women"
443784,326,"Men"
443784,1058,"Women"
443951,16,"Men"
443951,41,"Women"
443979,0,"Men"
443979,165,"Women"
444051,0,"Men"
444051,69,"Women"
444088,79,"Men"
444088,481,"Women"
444103,21,"Men"
444103,3,"Women"
444130,2539,"Men"
444130,6950,"Women"
444194,3,"Men"
444194,127,"Women"
444219,4930,"Men"
444219,6168,"Women"
444228,0,"Men"
444228,33,"Women"
444264,11,"Men"
444264,40,"Women"
444282,7,"Men"
444282,118,"Women"
444291,2,"Men"
444291,119,"Women"
444307,3,"Men"
444307,79,"Women"
444325,27,"Men"
444325,122,"Women"
444361,42,"Men"
444361,38,"Women"
444370,23,"Men"
444370,0,"Women"
444398,44,"Men"
444398,60,"Women"
444404,4,"Men"
444404,14,"Women"
444413,206,"Men"
444413,0,"Women"
444440,8,"Men"
444440,99,"Women"
444468,3,"Men"
444468,125,"Women"
444486,13,"Men"
444486,84,"Women"
444510,18,"Men"
444510,100,"Women"
444529,3,"Men"
444529,43,"Women"
444556,167,"Men"
444556,138,"Women"
444565,142,"Men"
444565,174,"Women"
444583,179,"Men"
444583,218,"Women"
444635,7,"Men"
444635,37,"Women"
444671,54,"Men"
444671,55,"Women"
444699,8,"Men"
444699,53,"Women"
444714,8,"Men"
444714,197,"Women"
444732,9,"Men"
444732,40,"Women"
444778,27,"Men"
444778,31,"Women"
444787,908,"Men"
444787,5128,"Women"
444811,25,"Men"
444811,257,"Women"
444857,2,"Men"
444857,115,"Women"
444866,13,"Men"
444866,254,"Women"
444936,12,"Men"
444936,94,"Women"
444945,23,"Men"
444945,206,"Women"
444954,595,"Men"
444954,925,"Women"
445027,4396,"Men"
445027,6881,"Women"
445054,30,"Men"
445054,9,"Women"
445133,47,"Men"
445133,69,"Women"
445188,5012,"Men"
445188,4098,"Women"
445203,17,"Men"
445203,71,"Women"
445212,32,"Men"
445212,142,"Women"
445230,205,"Men"
445230,473,"Women"
445249,89,"Men"
445249,191,"Women"
445267,1646,"Men"
445267,2156,"Women"
445364,95,"Men"
445364,622,"Women"
445498,7,"Men"
445498,0,"Women"
445540,0,"Men"
445540,66,"Women"
445647,2,"Men"
445647,180,"Women"
445656,7,"Men"
445656,226,"Women"
445692,401,"Men"
445692,75,"Women"
445708,413,"Men"
445708,771,"Women"
445735,506,"Men"
445735,861,"Women"
445744,121,"Men"
445744,425,"Women"
445762,252,"Men"
445762,20,"Women"
445780,5,"Men"
445780,35,"Women"
445799,880,"Men"
445799,74,"Women"
445841,2,"Men"
445841,111,"Women"
445850,0,"Men"
445850,64,"Women"
445869,172,"Men"
445869,291,"Women"
445911,430,"Men"
445911,445,"Women"
445948,494,"Men"
445948,2443,"Women"
445957,66,"Men"
445957,167,"Women"
446002,6,"Men"
446002,23,"Women"
446039,4,"Men"
446039,15,"Women"
446048,690,"Men"
446048,733,"Women"
446084,10,"Men"
446084,73,"Women"
446093,3,"Men"
446093,51,"Women"
446109,60,"Men"
446109,321,"Women"
446118,85,"Men"
446118,535,"Women"
446127,19,"Men"
446127,182,"Women"
446163,410,"Men"
446163,14,"Women"
446206,1,"Men"
446206,33,"Women"
446224,12,"Men"
446224,30,"Women"
446233,79,"Men"
446233,32,"Women"
446242,36,"Men"
446242,167,"Women"
446251,20,"Men"
446251,46,"Women"
446260,29,"Men"
446260,1143,"Women"
446288,3,"Men"
446288,72,"Women"
446303,0,"Men"
446303,48,"Women"
446349,2,"Men"
446349,18,"Women"
446385,144,"Men"
446385,117,"Women"
446516,6,"Men"
446516,15,"Women"
446525,1389,"Men"
446525,323,"Women"
446552,1198,"Men"
446552,677,"Women"
446561,586,"Men"
446561,2342,"Women"
446598,7,"Men"
446598,19,"Women"
446604,2957,"Men"
446604,0,"Women"
446640,2020,"Men"
446640,1630,"Women"
446774,1574,"Men"
446774,2629,"Women"
447014,12,"Men"
447014,179,"Women"
447023,1179,"Men"
447023,1128,"Women"
447050,440,"Men"
447050,2014,"Women"
447148,12,"Men"
447148,224,"Women"
447166,2,"Men"
447166,46,"Women"
447175,5,"Men"
447175,65,"Women"
447263,314,"Men"
447263,1759,"Women"
447351,362,"Men"
447351,236,"Women"
447421,22,"Men"
447421,204,"Women"
447449,12,"Men"
447449,40,"Women"
447467,3,"Men"
447467,78,"Women"
447582,509,"Men"
447582,1062,"Women"
447591,97,"Men"
447591,584,"Women"
447607,855,"Men"
447607,518,"Women"
447616,638,"Men"
447616,340,"Women"
447689,4946,"Men"
447689,7284,"Women"
447698,19,"Men"
447698,99,"Women"
447704,3,"Men"
447704,141,"Women"
447713,52,"Men"
447713,138,"Women"
447722,2,"Men"
447722,47,"Women"
447731,14,"Men"
447731,103,"Women"
447759,169,"Men"
447759,347,"Women"
447768,503,"Men"
447768,1739,"Women"
447777,384,"Men"
447777,265,"Women"
447795,5,"Men"
447795,14,"Women"
447801,18,"Men"
447801,63,"Women"
447810,25,"Men"
447810,192,"Women"
447847,231,"Men"
447847,27,"Women"
447865,11,"Men"
447865,7,"Women"
447883,22,"Men"
447883,129,"Women"
447892,10,"Men"
447892,81,"Women"
447908,0,"Men"
447908,54,"Women"
447917,8,"Men"
447917,26,"Women"
447935,12,"Men"
447935,351,"Women"
447953,189,"Men"
447953,130,"Women"
447962,5,"Men"
447962,189,"Women"
447971,3,"Men"
447971,35,"Women"
447980,4,"Men"
447980,92,"Women"
447999,54,"Men"
447999,154,"Women"
448026,1,"Men"
448026,94,"Women"
448071,17,"Men"
448071,276,"Women"
448123,19,"Men"
448123,174,"Women"
448196,23,"Men"
448196,169,"Women"
448220,16,"Men"
448220,117,"Women"
448239,2,"Men"
448239,116,"Women"
448248,2202,"Men"
448248,1765,"Women"
448257,0,"Men"
448257,22,"Women"
448275,6,"Men"
448275,26,"Women"
448372,96,"Men"
448372,128,"Women"
448424,11,"Men"
448424,60,"Women"
448433,1130,"Men"
448433,84,"Women"
448594,1594,"Men"
448594,2810,"Women"
448600,1,"Men"
448600,61,"Women"
448646,2,"Men"
448646,45,"Women"
448673,116,"Men"
448673,1029,"Women"
448691,30,"Men"
448691,80,"Women"
448770,282,"Men"
448770,20,"Women"
448798,7,"Men"
448798,104,"Women"
448859,42,"Men"
448859,1,"Women"
448895,75,"Men"
448895,485,"Women"
449038,355,"Men"
449038,948,"Women"
449074,68,"Men"
449074,388,"Women"
449083,502,"Men"
449083,6,"Women"
449092,547,"Men"
449092,0,"Women"
449135,55,"Men"
449135,210,"Women"
449250,155,"Men"
449250,611,"Women"
449311,0,"Men"
449311,136,"Women"
449320,1099,"Men"
449320,32,"Women"
449339,32235,"Men"
449339,18480,"Women"
449348,35,"Men"
449348,63,"Women"
449357,11,"Men"
449357,97,"Women"
449384,307,"Men"
449384,219,"Women"
449393,32,"Men"
449393,34,"Women"
449454,3,"Men"
449454,10,"Women"
449463,126,"Men"
449463,276,"Women"
449472,2,"Men"
449472,79,"Women"
449481,11,"Men"
449481,60,"Women"
449490,12,"Men"
449490,51,"Women"
449506,157,"Men"
449506,403,"Women"
449524,23,"Men"
449524,285,"Women"
449603,108,"Men"
449603,67,"Women"
449612,32,"Men"
449612,45,"Women"
449658,132,"Men"
449658,0,"Women"
449676,86,"Men"
449676,189,"Women"
449685,28,"Men"
449685,159,"Women"
449700,102,"Men"
449700,274,"Women"
449728,7,"Men"
449728,186,"Women"
449764,50,"Men"
449764,39,"Women"
449773,16,"Men"
449773,289,"Women"
449807,5,"Men"
449807,70,"Women"
449816,577,"Men"
449816,287,"Women"
449834,32,"Men"
449834,1,"Women"
449861,7,"Men"
449861,60,"Women"
449870,64,"Men"
449870,74,"Women"
449889,3178,"Men"
449889,11085,"Women"
449898,163,"Men"
449898,589,"Women"
449904,19,"Men"
449904,206,"Women"
449922,51,"Men"
449922,62,"Women"
449959,20,"Men"
449959,86,"Women"
449968,36,"Men"
449968,189,"Women"
449977,6,"Men"
449977,130,"Women"
449986,46,"Men"
449986,240,"Women"
450058,165,"Men"
450058,601,"Women"
450067,166,"Men"
450067,334,"Women"
450128,16,"Men"
450128,329,"Women"
450298,46,"Men"
450298,141,"Women"
450304,55,"Men"
450304,98,"Women"
450377,250,"Men"
450377,1079,"Women"
450395,4,"Men"
450395,117,"Women"
450401,60,"Men"
450401,355,"Women"
450571,1,"Men"
450571,54,"Women"
450599,1,"Men"
450599,76,"Women"
450605,1,"Men"
450605,82,"Women"
450614,4,"Men"
450614,106,"Women"
450632,16,"Men"
450632,62,"Women"
450641,20,"Men"
450641,286,"Women"
450650,7,"Men"
450650,179,"Women"
450696,100,"Men"
450696,336,"Women"
450711,49,"Men"
450711,12,"Women"
450720,12,"Men"
450720,402,"Women"
450933,11025,"Men"
450933,6738,"Women"
450951,76,"Men"
450951,73,"Women"
450960,30,"Men"
450960,417,"Women"
450988,14,"Men"
450988,189,"Women"
451042,19,"Men"
451042,32,"Women"
451051,4,"Men"
451051,77,"Women"
451079,7,"Men"
451079,32,"Women"
451097,27,"Men"
451097,73,"Women"
451103,284,"Men"
451103,632,"Women"
451149,65,"Men"
451149,858,"Women"
451158,27,"Men"
451158,593,"Women"
451167,50,"Men"
451167,68,"Women"
451194,8,"Men"
451194,31,"Women"
451228,923,"Men"
451228,221,"Women"
451237,1,"Men"
451237,234,"Women"
451255,1,"Men"
451255,20,"Women"
451282,8,"Men"
451282,189,"Women"
451291,1,"Men"
451291,9,"Women"
451307,1,"Men"
451307,48,"Women"
451316,15,"Men"
451316,50,"Women"
451334,87,"Men"
451334,188,"Women"
451343,2,"Men"
451343,88,"Women"
451352,17,"Men"
451352,235,"Women"
451370,90,"Men"
451370,0,"Women"
451398,227,"Men"
451398,0,"Women"
451404,602,"Men"
451404,0,"Women"
451413,115,"Men"
451413,322,"Women"
451468,7,"Men"
451468,446,"Women"
451477,674,"Men"
451477,147,"Women"
451495,81,"Men"
451495,230,"Women"
451501,92,"Men"
451501,198,"Women"
451510,215,"Men"
451510,477,"Women"
451529,0,"Men"
451529,53,"Women"
451547,1,"Men"
451547,12,"Women"
451556,687,"Men"
451556,1443,"Women"
451565,29,"Men"
451565,142,"Women"
451574,4,"Men"
451574,160,"Women"
451583,944,"Men"
451583,403,"Women"
451626,3,"Men"
451626,31,"Women"
451714,36,"Men"
451714,325,"Women"
451750,219,"Men"
451750,818,"Women"
451857,16,"Men"
451857,95,"Women"
451866,55,"Men"
451866,260,"Women"
451918,12,"Men"
451918,88,"Women"
451927,233,"Men"
451927,192,"Women"
452009,1,"Men"
452009,64,"Women"
452072,1,"Men"
452072,32,"Women"
452081,53,"Men"
452081,1661,"Women"
452106,66,"Men"
452106,3,"Women"
452124,88,"Men"
452124,305,"Women"
452373,14,"Men"
452373,252,"Women"
452771,2,"Men"
452771,8,"Women"
452780,1,"Men"
452780,19,"Women"
452887,50,"Men"
452887,9,"Women"
452948,66,"Men"
452948,579,"Women"
453163,627,"Men"
453163,2410,"Women"
453215,185,"Men"
453215,611,"Women"
453297,13,"Men"
453297,20,"Women"
453756,28,"Men"
453756,15,"Women"
453792,8,"Men"
453792,121,"Women"
454227,3428,"Men"
454227,29516,"Women"
454236,19,"Men"
454236,238,"Women"
454245,108,"Men"
454245,585,"Women"
454537,0,"Men"
454537,81,"Women"
454546,24,"Men"
454546,236,"Women"
454555,19,"Men"
454555,216,"Women"
454582,274,"Men"
454582,536,"Women"
454607,13,"Men"
454607,346,"Women"
454652,0,"Men"
454652,129,"Women"
454689,161,"Men"
454689,163,"Women"
454698,120,"Men"
454698,172,"Women"
454722,9,"Men"
454722,21,"Women"
454759,44,"Men"
454759,10,"Women"
454768,28,"Men"
454768,142,"Women"
454777,25,"Men"
454777,142,"Women"
454786,915,"Men"
454786,201,"Women"
454795,68,"Men"
454795,152,"Women"
454801,28,"Men"
454801,144,"Women"
454810,2395,"Men"
454810,6109,"Women"
454829,581,"Men"
454829,2930,"Women"
454838,10,"Men"
454838,22,"Women"
454856,112,"Men"
454856,699,"Women"
454865,172,"Men"
454865,1143,"Women"
454874,1,"Men"
454874,51,"Women"
454917,153,"Men"
454917,702,"Women"
454926,11,"Men"
454926,238,"Women"
454935,0,"Men"
454935,76,"Women"
454944,17,"Men"
454944,207,"Women"
454953,2,"Men"
454953,51,"Women"
454962,1,"Men"
454962,38,"Women"
454971,37,"Men"
454971,179,"Women"
454980,3,"Men"
454980,129,"Women"
454999,2,"Men"
454999,123,"Women"
455008,11,"Men"
455008,159,"Women"
455026,74,"Men"
455026,8,"Women"
455062,2,"Men"
455062,49,"Women"
455071,22,"Men"
455071,91,"Women"
455080,32,"Men"
455080,265,"Women"
455099,71,"Men"
455099,45,"Women"
455105,0,"Men"
455105,77,"Women"
455114,4784,"Men"
455114,6231,"Women"
455141,6,"Men"
455141,192,"Women"
455178,24,"Men"
455178,78,"Women"
455187,20,"Men"
455187,184,"Women"
455196,439,"Men"
455196,4039,"Women"
455202,55,"Men"
455202,417,"Women"
455211,10,"Men"
455211,261,"Women"
455220,48,"Men"
455220,64,"Women"
455257,515,"Men"
455257,0,"Women"
455275,10,"Men"
455275,280,"Women"
455284,11,"Men"
455284,235,"Women"
455327,3,"Men"
455327,25,"Women"
455336,182,"Men"
455336,35,"Women"
455354,8,"Men"
455354,242,"Women"
455381,0,"Men"
455381,127,"Women"
455406,294,"Men"
455406,371,"Women"
455433,95,"Men"
455433,428,"Women"
455460,52,"Men"
455460,125,"Women"
455479,86,"Men"
455479,674,"Women"
455488,153,"Men"
455488,206,"Women"
455512,1536,"Men"
455512,2592,"Women"
455628,299,"Men"
455628,314,"Women"
455664,562,"Men"
455664,2782,"Women"
455707,4,"Men"
455707,52,"Women"
455725,12,"Men"
455725,558,"Women"
455734,35,"Men"
455734,165,"Women"
455761,48,"Men"
455761,261,"Women"
455770,90,"Men"
455770,78,"Women"
455798,1,"Men"
455798,142,"Women"
455804,120,"Men"
455804,53,"Women"
455813,38,"Men"
455813,27,"Women"
455831,23,"Men"
455831,333,"Women"
455859,7,"Men"
455859,247,"Women"
455868,65,"Men"
455868,333,"Women"
455877,6,"Men"
455877,87,"Women"
455886,4,"Men"
455886,158,"Women"
455895,43,"Men"
455895,427,"Women"
455901,6,"Men"
455901,134,"Women"
455910,12,"Men"
455910,39,"Women"
455929,0,"Men"
455929,56,"Women"
455965,4,"Men"
455965,98,"Women"
455974,7,"Men"
455974,113,"Women"
455983,41,"Men"
455983,110,"Women"
455992,59,"Men"
455992,131,"Women"
456001,90,"Men"
456001,14,"Women"
456029,3,"Men"
456029,213,"Women"
456038,43,"Men"
456038,263,"Women"
456065,3,"Men"
456065,178,"Women"
456074,8,"Men"
456074,192,"Women"
456135,3,"Men"
456135,92,"Women"
456153,51,"Men"
456153,11,"Women"
456205,231,"Men"
456205,178,"Women"
456214,335,"Men"
456214,163,"Women"
456287,1,"Men"
456287,124,"Women"
456454,116,"Men"
456454,267,"Women"
456481,19,"Men"
456481,13,"Women"
456490,90,"Men"
456490,37,"Women"
456506,5,"Men"
456506,151,"Women"
456515,3,"Men"
456515,47,"Women"
456542,265,"Men"
456542,400,"Women"
456551,2,"Men"
456551,70,"Women"
456579,181,"Men"
456579,104,"Women"
456588,0,"Men"
456588,29,"Women"
456597,0,"Men"
456597,220,"Women"
456621,63,"Men"
456621,189,"Women"
456825,5,"Men"
456825,244,"Women"
456852,251,"Men"
456852,277,"Women"
456922,187,"Men"
456922,236,"Women"
456931,317,"Men"
456931,216,"Women"
456959,120,"Men"
456959,458,"Women"
456977,326,"Men"
456977,0,"Women"
457031,0,"Men"
457031,75,"Women"
457077,34,"Men"
457077,548,"Women"
457086,34,"Men"
457086,124,"Women"
457101,169,"Men"
457101,227,"Women"
457110,162,"Men"
457110,389,"Women"
457129,89,"Men"
457129,732,"Women"
457192,37,"Men"
457192,6,"Women"
457208,67,"Men"
457208,4,"Women"
457226,48,"Men"
457226,22,"Women"
457253,1,"Men"
457253,119,"Women"
457271,22,"Men"
457271,36,"Women"
457299,121,"Men"
457299,482,"Women"
457314,27,"Men"
457314,86,"Women"
457323,36,"Men"
457323,284,"Women"
457332,2,"Men"
457332,50,"Women"
457341,5,"Men"
457341,192,"Women"
457350,1,"Men"
457350,53,"Women"
457378,121,"Men"
457378,114,"Women"
457387,298,"Men"
457387,317,"Women"
457396,34,"Men"
457396,88,"Women"
457402,285,"Men"
457402,83,"Women"
457411,338,"Men"
457411,38,"Women"
457420,14,"Men"
457420,169,"Women"
457439,1,"Men"
457439,82,"Women"
457448,1,"Men"
457448,54,"Women"
457466,27,"Men"
457466,7,"Women"
457475,0,"Men"
457475,117,"Women"
457484,90,"Men"
457484,97,"Women"
457493,1,"Men"
457493,18,"Women"
457527,13,"Men"
457527,110,"Women"
457536,144,"Men"
457536,743,"Women"
457545,0,"Men"
457545,46,"Women"
457563,9,"Men"
457563,256,"Women"
457572,4,"Men"
457572,126,"Women"
457581,2,"Men"
457581,159,"Women"
457606,9,"Men"
457606,101,"Women"
457615,9,"Men"
457615,33,"Women"
457624,9,"Men"
457624,31,"Women"
457633,5,"Men"
457633,261,"Women"
457642,1,"Men"
457642,44,"Women"
457679,0,"Men"
457679,15,"Women"
457697,151,"Men"
457697,145,"Women"
457749,11,"Men"
457749,115,"Women"
457767,175,"Men"
457767,74,"Women"
457776,44,"Men"
457776,75,"Women"
457785,2,"Men"
457785,87,"Women"
457794,12,"Men"
457794,139,"Women"
457800,66,"Men"
457800,386,"Women"
457819,288,"Men"
457819,301,"Women"
457837,3,"Men"
457837,139,"Women"
457855,2,"Men"
457855,94,"Women"
457873,115,"Men"
457873,108,"Women"
457916,1,"Men"
457916,112,"Women"
457925,6,"Men"
457925,5,"Women"
457943,16,"Men"
457943,43,"Women"
457952,4,"Men"
457952,193,"Women"
457989,1,"Men"
457989,36,"Women"
458007,6,"Men"
458007,69,"Women"
458043,3,"Men"
458043,62,"Women"
458061,3,"Men"
458061,35,"Women"
458070,10,"Men"
458070,306,"Women"
458098,3,"Men"
458098,129,"Women"
458104,3,"Men"
458104,185,"Women"
458113,36,"Men"
458113,47,"Women"
458122,0,"Men"
458122,7,"Women"
458131,7,"Men"
458131,147,"Women"
458140,42,"Men"
458140,8,"Women"
458168,2,"Men"
458168,65,"Women"
458210,1022,"Men"
458210,3564,"Women"
458229,654,"Men"
458229,2017,"Women"
458274,7,"Men"
458274,153,"Women"
458405,190,"Men"
458405,146,"Women"
458423,19,"Men"
458423,65,"Women"
458441,28,"Men"
458441,162,"Women"
458681,106,"Men"
458681,216,"Women"
458803,3,"Men"
458803,153,"Women"
458812,5,"Men"
458812,106,"Women"
458821,7,"Men"
458821,66,"Women"
458830,7,"Men"
458830,181,"Women"
458858,3,"Men"
458858,163,"Women"
458867,10,"Men"
458867,232,"Women"
458885,153,"Men"
458885,588,"Women"
458919,1156,"Men"
458919,3760,"Women"
458955,190,"Men"
458955,793,"Women"
458964,355,"Men"
458964,1755,"Women"
458973,692,"Men"
458973,1816,"Women"
459019,6,"Men"
459019,84,"Women"
459046,6,"Men"
459046,74,"Women"
459055,1,"Men"
459055,95,"Women"
459064,8,"Men"
459064,67,"Women"
459116,11,"Men"
459116,126,"Women"
459170,10,"Men"
459170,208,"Women"
459198,31,"Men"
459198,192,"Women"
459204,905,"Men"
459204,4820,"Women"
459213,880,"Men"
459213,2557,"Women"
459231,11,"Men"
459231,173,"Women"
459259,146,"Men"
459259,249,"Women"
459268,51,"Men"
459268,207,"Women"
459277,19,"Men"
459277,261,"Women"
459286,35,"Men"
459286,169,"Women"
459295,2,"Men"
459295,119,"Women"
459301,3,"Men"
459301,145,"Women"
459329,345,"Men"
459329,223,"Women"
459347,1,"Men"
459347,111,"Women"
459374,3,"Men"
459374,136,"Women"
459392,5,"Men"
459392,157,"Women"
459408,6,"Men"
459408,66,"Women"
459426,4,"Men"
459426,201,"Women"
459514,16,"Men"
459514,45,"Women"
459523,8,"Men"
459523,44,"Women"
459532,1,"Men"
459532,70,"Women"
459541,0,"Men"
459541,20,"Women"
459550,3,"Men"
459550,135,"Women"
459578,45,"Men"
459578,95,"Women"
459727,589,"Men"
459727,1769,"Women"
459736,423,"Men"
459736,721,"Women"
459745,85,"Men"
459745,479,"Women"
459824,642,"Men"
459824,958,"Women"
459842,66,"Men"
459842,460,"Women"
459851,31,"Men"
459851,354,"Women"
459949,2850,"Men"
459949,5106,"Women"
459958,130,"Men"
459958,292,"Women"
459967,310,"Men"
459967,321,"Women"
459985,299,"Men"
459985,244,"Women"
459994,4122,"Men"
459994,7976,"Women"
460011,0,"Men"
460011,172,"Women"
460020,152,"Men"
460020,430,"Women"
460093,0,"Men"
460093,53,"Women"
460109,7,"Men"
460109,165,"Women"
460118,7,"Men"
460118,92,"Women"
460127,6,"Men"
460127,86,"Women"
460136,172,"Men"
460136,896,"Women"
460145,48,"Men"
460145,18,"Women"
460172,677,"Men"
460172,85,"Women"
460181,25,"Men"
460181,169,"Women"
460190,7,"Men"
460190,88,"Women"
460206,45,"Men"
460206,150,"Women"
460349,885,"Men"
460349,1954,"Women"
460394,5274,"Men"
460394,6646,"Women"
460464,5250,"Men"
460464,6101,"Women"
460482,36,"Men"
460482,147,"Women"
460534,39,"Men"
460534,409,"Women"
460543,1511,"Men"
460543,99,"Women"
460677,60,"Men"
460677,364,"Women"
460701,35,"Men"
460701,150,"Women"
460756,22,"Men"
460756,172,"Women"
460765,1,"Men"
460765,45,"Women"
460808,0,"Men"
460808,7,"Women"
460817,95,"Men"
460817,100,"Women"
460826,81,"Men"
460826,425,"Women"
460835,1,"Men"
460835,2,"Women"
460862,9,"Men"
460862,229,"Women"
460871,67,"Men"
460871,490,"Women"
460914,5,"Men"
460914,398,"Women"
460932,0,"Men"
460932,88,"Women"
460969,30,"Men"
460969,514,"Women"
460978,5,"Men"
460978,307,"Women"
460987,1,"Men"
460987,105,"Women"
460996,0,"Men"
460996,132,"Women"
461014,69,"Men"
461014,892,"Women"
461023,79,"Men"
461023,367,"Women"
461032,125,"Men"
461032,87,"Women"
461087,754,"Men"
461087,744,"Women"
461111,27,"Men"
461111,6,"Women"
461120,40,"Men"
461120,29,"Women"
461139,14,"Men"
461139,55,"Women"
461148,630,"Men"
461148,502,"Women"
461175,15,"Men"
461175,98,"Women"
461193,4,"Men"
461193,255,"Women"
461218,40,"Men"
461218,805,"Women"
461245,69,"Men"
461245,66,"Women"
461254,40,"Men"
461254,71,"Women"
461263,8,"Men"
461263,357,"Women"
461272,0,"Men"
461272,55,"Women"
461281,8,"Men"
461281,104,"Women"
461306,48,"Men"
461306,81,"Women"
461315,104,"Men"
461315,139,"Women"
461324,171,"Men"
461324,634,"Women"
461333,8,"Men"
461333,4,"Women"
461342,0,"Men"
461342,113,"Women"
461379,9,"Men"
461379,27,"Women"
461388,9,"Men"
461388,42,"Women"
461412,19,"Men"
461412,82,"Women"
461421,6,"Men"
461421,208,"Women"
461430,566,"Men"
461430,39,"Women"
461485,175,"Men"
461485,26,"Women"
461494,11,"Men"
461494,133,"Women"
461500,6,"Men"
461500,29,"Women"
461528,137,"Men"
461528,131,"Women"
461537,1,"Men"
461537,15,"Women"
461555,5,"Men"
461555,156,"Women"
461573,141,"Men"
461573,13,"Women"
461582,1,"Men"
461582,140,"Women"
461607,19,"Men"
461607,96,"Women"
461625,10,"Men"
461625,1,"Women"
461652,4,"Men"
461652,93,"Women"
461689,29,"Men"
461689,237,"Women"
461704,9,"Men"
461704,147,"Women"
461713,1,"Men"
461713,52,"Women"
461722,1,"Men"
461722,55,"Women"
461740,29,"Men"
461740,9,"Women"
461759,276,"Men"
461759,230,"Women"
461768,11,"Men"
461768,288,"Women"
461786,0,"Men"
461786,24,"Women"
461795,626,"Men"
461795,357,"Women"
461810,4,"Men"
461810,19,"Women"
461829,31,"Men"
461829,86,"Women"
461838,2,"Men"
461838,247,"Women"
461847,57,"Men"
461847,0,"Women"
461856,63,"Men"
461856,93,"Women"
461865,4,"Men"
461865,40,"Women"
461874,9,"Men"
461874,83,"Women"
461883,170,"Men"
461883,50,"Women"
461892,11,"Men"
461892,131,"Women"
461908,1,"Men"
461908,129,"Women"
461917,4,"Men"
461917,174,"Women"
461926,1,"Men"
461926,126,"Women"
461944,1,"Men"
461944,71,"Women"
461953,8,"Men"
461953,15,"Women"
461962,40,"Men"
461962,34,"Women"
461999,12,"Men"
461999,188,"Women"
462008,16,"Men"
462008,188,"Women"
462017,12,"Men"
462017,86,"Women"
462035,186,"Men"
462035,164,"Women"
462044,28,"Men"
462044,71,"Women"
462053,9,"Men"
462053,176,"Women"
462062,4,"Men"
462062,130,"Women"
462071,65,"Men"
462071,231,"Women"
462336,4,"Men"
462336,58,"Women"
462354,160,"Men"
462354,126,"Women"
463056,791,"Men"
463056,753,"Women"
464226,596,"Men"
464226,316,"Women"
466921,20,"Men"
466921,264,"Women"
466930,277,"Men"
466930,1993,"Women"
467094,3,"Men"
467094,149,"Women"
467863,37,"Men"
467863,219,"Women"
467872,3,"Men"
467872,261,"Women"
467906,4,"Men"
467906,153,"Women"
468246,13,"Men"
468246,126,"Women"
468255,1,"Men"
468255,34,"Women"
468769,149,"Men"
468769,6,"Women"
468848,538,"Men"
468848,276,"Women"
468893,6,"Men"
468893,179,"Women"
468909,713,"Men"
468909,360,"Women"
468963,405,"Men"
468963,25,"Women"
469416,41,"Men"
469416,180,"Women"
469610,1,"Men"
469610,7,"Women"
469629,116,"Men"
469629,12,"Women"
469911,7,"Men"
469911,79,"Women"
470038,927,"Men"
470038,689,"Women"
470047,12,"Men"
470047,25,"Women"
470296,2,"Men"
470296,16,"Women"
470393,13,"Men"
470393,147,"Women"
474863,326,"Men"
474863,1555,"Women"
474915,10,"Men"
474915,209,"Women"
474924,2,"Men"
474924,184,"Women"
475015,2,"Men"
475015,242,"Women"
475024,212,"Men"
475024,161,"Women"
475033,344,"Men"
475033,980,"Women"
475060,16,"Men"
475060,214,"Women"
475121,2202,"Men"
475121,6601,"Women"
475176,370,"Men"
475176,280,"Women"
475200,38,"Men"
475200,107,"Women"
475228,26,"Men"
475228,52,"Women"
475273,89,"Men"
475273,291,"Women"
475282,29,"Men"
475282,61,"Women"
475325,14,"Men"
475325,317,"Women"
475398,112,"Men"
475398,118,"Women"
475404,1,"Men"
475404,119,"Women"
475422,1,"Men"
475422,64,"Women"
475431,5,"Men"
475431,57,"Women"
475468,8,"Men"
475468,345,"Women"
475486,55,"Men"
475486,305,"Women"
475495,483,"Men"
475495,1203,"Women"
475547,10,"Men"
475547,94,"Women"
475556,5,"Men"
475556,125,"Women"
475565,596,"Men"
475565,452,"Women"
475574,17,"Men"
475574,23,"Women"
475608,79,"Men"
475608,81,"Women"
475653,13,"Men"
475653,27,"Women"
475662,0,"Men"
475662,51,"Women"
475705,2,"Men"
475705,5,"Women"
475714,325,"Men"
475714,87,"Women"
475723,333,"Men"
475723,333,"Women"
475732,176,"Men"
475732,1764,"Women"
475741,11,"Men"
475741,133,"Women"
475839,67,"Men"
475839,127,"Women"
476063,536,"Men"
476063,43,"Women"
476179,8,"Men"
476179,155,"Women"
476230,0,"Men"
476230,30,"Women"
476355,12,"Men"
476355,19,"Women"
476489,52,"Men"
476489,16,"Women"
476498,298,"Men"
476498,106,"Women"
476540,3,"Men"
476540,87,"Women"
476559,3,"Men"
476559,89,"Women"
476568,13,"Men"
476568,2,"Women"
476595,6,"Men"
476595,42,"Women"
476601,87,"Men"
476601,0,"Women"
476610,11,"Men"
476610,5,"Women"
476629,6,"Men"
476629,146,"Women"
476683,35,"Men"
476683,481,"Women"
476692,47,"Men"
476692,0,"Women"
476708,124,"Men"
476708,45,"Women"
476717,765,"Men"
476717,0,"Women"
476726,140,"Men"
476726,692,"Women"
476735,21,"Men"
